"","data_source","signal","geo_value","time_value","issue","lag","value","stderr","sample_size"
"9887","fb-survey","smoothed_cli","ks",2020-11-09,2020-11-14,5,2.2600645,0.3003719,1894.9718
"9888","fb-survey","smoothed_cli","ky",2020-11-09,2020-11-14,5,1.4589186,0.2155021,2377.7379
"9889","fb-survey","smoothed_cli","la",2020-11-09,2020-11-14,5,1.1904844,0.219593,1947.3677
"9890","fb-survey","smoothed_cli","ma",2020-11-09,2020-11-14,5,0.5777519,0.1287294,2816.0095
"9891","fb-survey","smoothed_cli","md",2020-11-09,2020-11-14,5,0.5648111,0.1395699,2280.9985
"9892","fb-survey","smoothed_cli","me",2020-11-09,2020-11-14,5,0.7533395,0.2409563,1073
"9893","fb-survey","smoothed_cli","mi",2020-11-09,2020-11-14,5,1.2053489,0.1233468,6181.0138
"9894","fb-survey","smoothed_cli","mn",2020-11-09,2020-11-14,5,1.6810534,0.2203481,2783.1803
"9895","fb-survey","smoothed_cli","mo",2020-11-09,2020-11-14,5,1.8856127,0.2231142,3043.0877
"9896","fb-survey","smoothed_cli","ms",2020-11-09,2020-11-14,5,1.3321009,0.2998237,1214.503
"9897","fb-survey","smoothed_cli","mt",2020-11-09,2020-11-14,5,1.6181795,0.3487726,889.6104
"9898","fb-survey","smoothed_cli","nc",2020-11-09,2020-11-14,5,0.7652598,0.1199831,4158.0048
"9899","fb-survey","smoothed_cli","nd",2020-11-09,2020-11-14,5,2.7124888,0.6322559,546.5358
"9900","fb-survey","smoothed_cli","ne",2020-11-09,2020-11-14,5,2.1689279,0.360848,1309.5793
"9901","fb-survey","smoothed_cli","nh",2020-11-09,2020-11-14,5,0.6850451,0.2213521,929
"9902","fb-survey","smoothed_cli","nj",2020-11-09,2020-11-14,5,0.6538204,0.1254242,3067.9983
"9903","fb-survey","smoothed_cli","nm",2020-11-09,2020-11-14,5,1.2351432,0.2777352,1269.2328
"9904","fb-survey","smoothed_cli","nv",2020-11-09,2020-11-14,5,1.2096602,0.2812911,1156.3323
"9905","fb-survey","smoothed_cli","ny",2020-11-09,2020-11-14,5,0.5224902,0.0781635,6610.9998
"9906","fb-survey","smoothed_cli","oh",2020-11-09,2020-11-14,5,1.1867605,0.1219215,6312.9996
"9907","fb-survey","smoothed_cli","ok",2020-11-09,2020-11-14,5,1.3067583,0.2073298,2243.8131
"9908","fb-survey","smoothed_cli","or",2020-11-09,2020-11-14,5,0.6346339,0.1456322,2340.4487
"9909","fb-survey","smoothed_cli","pa",2020-11-09,2020-11-14,5,0.8444289,0.1009299,6581.0042
"9910","fb-survey","smoothed_cli","ri",2020-11-09,2020-11-14,5,0.1562522,0.1348251,639.9905
"9911","fb-survey","smoothed_cli","sc",2020-11-09,2020-11-14,5,0.5225207,0.1206823,2775.0024
"9912","fb-survey","smoothed_cli","sd",2020-11-09,2020-11-14,5,3.9294473,0.6751601,687.3937
"9913","fb-survey","smoothed_cli","tn",2020-11-09,2020-11-14,5,1.5351663,0.1974081,3180.2554
"9914","fb-survey","smoothed_cli","tx",2020-11-09,2020-11-14,5,1.4290884,0.1029686,10322.1552
"9915","fb-survey","smoothed_cli","ut",2020-11-09,2020-11-14,5,1.5998108,0.2651394,1872.8244
"9916","fb-survey","smoothed_cli","va",2020-11-09,2020-11-14,5,0.5916323,0.1099382,3889.0553
"9917","fb-survey","smoothed_cli","vt",2020-11-09,2020-11-14,5,1.0084591,0.426775,484.0011
"9918","fb-survey","smoothed_cli","wa",2020-11-09,2020-11-14,5,0.6328062,0.1111727,3698.978
"9919","fb-survey","smoothed_cli","wi",2020-11-09,2020-11-14,5,1.5253638,0.1884106,3452.9862
"9920","fb-survey","smoothed_cli","wv",2020-11-09,2020-11-14,5,0.6667784,0.1997648,1227.1522
"9921","fb-survey","smoothed_cli","wy",2020-11-09,2020-11-14,5,2.2856161,0.6556461,437.9548
"9922","fb-survey","smoothed_cli","ak",2020-11-10,2020-11-15,5,2.5603522,0.6749059,503
"9923","fb-survey","smoothed_cli","al",2020-11-10,2020-11-15,5,1.9601882,0.2781679,2145.0479
"9924","fb-survey","smoothed_cli","ar",2020-11-10,2020-11-15,5,1.5717244,0.27469,1592.9477
"9925","fb-survey","smoothed_cli","az",2020-11-10,2020-11-15,5,0.9273021,0.1498299,3267.955
"9926","fb-survey","smoothed_cli","ca",2020-11-10,2020-11-15,5,0.6676502,0.0682013,11792.3797
"9927","fb-survey","smoothed_cli","co",2020-11-10,2020-11-15,5,1.3260535,0.1775434,3353.9323
"9928","fb-survey","smoothed_cli","ct",2020-11-10,2020-11-15,5,0.9053394,0.1753896,2254
"9929","fb-survey","smoothed_cli","dc",2020-11-10,2020-11-15,5,0.7194245,0.5350558,278
"9930","fb-survey","smoothed_cli","de",2020-11-10,2020-11-15,5,0.5325433,0.2655501,629.0073
"9931","fb-survey","smoothed_cli","fl",2020-11-10,2020-11-15,5,0.6388121,0.0734132,9259.0006
"9932","fb-survey","smoothed_cli","ga",2020-11-10,2020-11-15,5,0.897419,0.1364868,3803.9657
"9933","fb-survey","smoothed_cli","hi",2020-11-10,2020-11-15,5,0.8349835,0.3860989,505
"9934","fb-survey","smoothed_cli","ia",2020-11-10,2020-11-15,5,2.1087678,0.250655,2794.4928
"9935","fb-survey","smoothed_cli","id",2020-11-10,2020-11-15,5,2.0508706,0.3439925,1278.4123
"9936","fb-survey","smoothed_cli","il",2020-11-10,2020-11-15,5,1.6307804,0.136626,7211.0443
"9937","fb-survey","smoothed_cli","in",2020-11-10,2020-11-15,5,1.4080729,0.1643108,4012.0069
"9938","fb-survey","smoothed_cli","ks",2020-11-10,2020-11-15,5,2.1247719,0.2838219,1996.0283
"9939","fb-survey","smoothed_cli","ky",2020-11-10,2020-11-15,5,1.3618533,0.1984092,2570.0526
"9940","fb-survey","smoothed_cli","la",2020-11-10,2020-11-15,5,0.9166726,0.1831393,2043.1824
"9941","fb-survey","smoothed_cli","ma",2020-11-10,2020-11-15,5,0.7196598,0.1414616,3071.0105
"9942","fb-survey","smoothed_cli","md",2020-11-10,2020-11-15,5,0.5120579,0.1265849,2515.9909
"9943","fb-survey","smoothed_cli","me",2020-11-10,2020-11-15,5,0.6092254,0.2159629,1149
"9944","fb-survey","smoothed_cli","mi",2020-11-10,2020-11-15,5,1.3567415,0.1244231,6871.9979
"9945","fb-survey","smoothed_cli","mn",2020-11-10,2020-11-15,5,1.8525338,0.2161876,3155.2048
"9946","fb-survey","smoothed_cli","mo",2020-11-10,2020-11-15,5,1.9424762,0.2147528,3310.9292
"9947","fb-survey","smoothed_cli","ms",2020-11-10,2020-11-15,5,1.1420042,0.2641345,1354.0632
"9948","fb-survey","smoothed_cli","mt",2020-11-10,2020-11-15,5,1.9234877,0.3609777,994.0387
"9949","fb-survey","smoothed_cli","nc",2020-11-10,2020-11-15,5,0.7978461,0.1159106,4551.0053
"9950","fb-survey","smoothed_cli","nd",2020-11-10,2020-11-15,5,2.5217604,0.5659324,584.9581
"9951","fb-survey","smoothed_cli","ne",2020-11-10,2020-11-15,5,2.2502722,0.3458402,1441.5601
"9952","fb-survey","smoothed_cli","nh",2020-11-10,2020-11-15,5,0.7927856,0.2406047,1034
"9953","fb-survey","smoothed_cli","nj",2020-11-10,2020-11-15,5,0.5930655,0.1186138,3356.9982
"9954","fb-survey","smoothed_cli","nm",2020-11-10,2020-11-15,5,1.6254568,0.3034597,1387.1591
"9955","fb-survey","smoothed_cli","nv",2020-11-10,2020-11-15,5,1.2962463,0.2922,1180.4894
"9956","fb-survey","smoothed_cli","ny",2020-11-10,2020-11-15,5,0.4764454,0.0711053,7310.0001
"9957","fb-survey","smoothed_cli","oh",2020-11-10,2020-11-15,5,1.1395138,0.1145625,6871.9965
"9958","fb-survey","smoothed_cli","ok",2020-11-10,2020-11-15,5,1.3381754,0.1964849,2513.7557
"9959","fb-survey","smoothed_cli","or",2020-11-10,2020-11-15,5,0.713365,0.1479988,2510.7698
"9960","fb-survey","smoothed_cli","pa",2020-11-10,2020-11-15,5,0.8434593,0.0977716,7149.0046
"9961","fb-survey","smoothed_cli","ri",2020-11-10,2020-11-15,5,0.3598007,0.180729,717.9895
"9962","fb-survey","smoothed_cli","sc",2020-11-10,2020-11-15,5,0.5612811,0.1219199,2910.0028
"9963","fb-survey","smoothed_cli","sd",2020-11-10,2020-11-15,5,4.1053366,0.6516987,764.5372
"9964","fb-survey","smoothed_cli","tn",2020-11-10,2020-11-15,5,1.5370519,0.1882994,3452.9404
"9965","fb-survey","smoothed_cli","tx",2020-11-10,2020-11-15,5,1.5208331,0.1024958,11270.1592
"9966","fb-survey","smoothed_cli","ut",2020-11-10,2020-11-15,5,1.4085763,0.2274353,2099.0965
"9967","fb-survey","smoothed_cli","va",2020-11-10,2020-11-15,5,0.5926291,0.104413,4164.6448
"9968","fb-survey","smoothed_cli","vt",2020-11-10,2020-11-15,5,0.984009,0.4034318,542.0005
"9969","fb-survey","smoothed_cli","wa",2020-11-10,2020-11-15,5,0.6043511,0.1036505,4022.9792
"9970","fb-survey","smoothed_cli","wi",2020-11-10,2020-11-15,5,1.4995217,0.1794936,3717.004
"9971","fb-survey","smoothed_cli","wv",2020-11-10,2020-11-15,5,0.9338958,0.2435284,1290.1517
"9972","fb-survey","smoothed_cli","wy",2020-11-10,2020-11-15,5,2.3007011,0.6182038,484.98
"9973","fb-survey","smoothed_cli","ak",2020-11-11,2020-11-16,5,2.5977317,0.6253179,592
"9974","fb-survey","smoothed_cli","al",2020-11-11,2020-11-16,5,1.6211921,0.2339681,2440.0722
"9975","fb-survey","smoothed_cli","ar",2020-11-11,2020-11-16,5,1.4837627,0.2462116,1810.948
"9976","fb-survey","smoothed_cli","az",2020-11-11,2020-11-16,5,0.9251421,0.1409149,3740.7262
"9977","fb-survey","smoothed_cli","ca",2020-11-11,2020-11-16,5,0.6699922,0.0632933,13717.6059
"9978","fb-survey","smoothed_cli","co",2020-11-11,2020-11-16,5,1.5379601,0.1786155,3910.9013
"9979","fb-survey","smoothed_cli","ct",2020-11-11,2020-11-16,5,0.9123536,0.1599699,2638
"9980","fb-survey","smoothed_cli","dc",2020-11-11,2020-11-16,5,0.619195,0.4610519,323
"9981","fb-survey","smoothed_cli","de",2020-11-11,2020-11-16,5,0.5076499,0.2245042,755.0146
"9982","fb-survey","smoothed_cli","fl",2020-11-11,2020-11-16,5,0.6840369,0.0706625,10879.0003
"9983","fb-survey","smoothed_cli","ga",2020-11-11,2020-11-16,5,0.8261706,0.1208634,4389.9476
"9984","fb-survey","smoothed_cli","hi",2020-11-11,2020-11-16,5,0.8963345,0.3759774,582
"9985","fb-survey","smoothed_cli","ia",2020-11-11,2020-11-16,5,2.1724139,0.2341768,3212.4256
"9986","fb-survey","smoothed_cli","id",2020-11-11,2020-11-16,5,2.1751331,0.3330496,1442.7901
"9987","fb-survey","smoothed_cli","il",2020-11-11,2020-11-16,5,1.5960147,0.1238593,8315.0448
"9988","fb-survey","smoothed_cli","in",2020-11-11,2020-11-16,5,1.4881108,0.1557593,4681.0069
"9989","fb-survey","smoothed_cli","ks",2020-11-11,2020-11-16,5,1.91727,0.2513923,2312.0278
"9990","fb-survey","smoothed_cli","ky",2020-11-11,2020-11-16,5,1.2778179,0.1821616,2890.738
"9991","fb-survey","smoothed_cli","la",2020-11-11,2020-11-16,5,0.7546923,0.1505874,2385.1822
"9992","fb-survey","smoothed_cli","ma",2020-11-11,2020-11-16,5,0.7341056,0.1287751,3569.011
"9993","fb-survey","smoothed_cli","md",2020-11-11,2020-11-16,5,0.4489844,0.1095592,2913.9834
"9994","fb-survey","smoothed_cli","me",2020-11-11,2020-11-16,5,0.574388,0.1956499,1349.2234
"9995","fb-survey","smoothed_cli","mi",2020-11-11,2020-11-16,5,1.5235509,0.1239231,7934.9974
"9996","fb-survey","smoothed_cli","mn",2020-11-11,2020-11-16,5,1.7687322,0.1935671,3687.5387
"9997","fb-survey","smoothed_cli","mo",2020-11-11,2020-11-16,5,1.8368985,0.193515,3846.9288
"9998","fb-survey","smoothed_cli","ms",2020-11-11,2020-11-16,5,1.0550297,0.238326,1580.0224
"9999","fb-survey","smoothed_cli","mt",2020-11-11,2020-11-16,5,2.0469713,0.3569125,1113.0051
"10000","fb-survey","smoothed_cli","nc",2020-11-11,2020-11-16,5,0.7034919,0.1029541,5345.0064
"10001","fb-survey","smoothed_cli","nd",2020-11-11,2020-11-16,5,2.3918402,0.5115502,677.9928
"10002","fb-survey","smoothed_cli","ne",2020-11-11,2020-11-16,5,2.0351355,0.3083511,1645.5628
"10003","fb-survey","smoothed_cli","nh",2020-11-11,2020-11-16,5,0.8242308,0.2264101,1205.7766
"10004","fb-survey","smoothed_cli","nj",2020-11-11,2020-11-16,5,0.5834127,0.1063813,4066.9975
"10005","fb-survey","smoothed_cli","nm",2020-11-11,2020-11-16,5,1.5776791,0.2787698,1592.409
"10006","fb-survey","smoothed_cli","nv",2020-11-11,2020-11-16,5,1.0890764,0.2344271,1407.9903
"10007","fb-survey","smoothed_cli","ny",2020-11-11,2020-11-16,5,0.50256,0.0683191,8521.9998
"10008","fb-survey","smoothed_cli","oh",2020-11-11,2020-11-16,5,1.0919852,0.1050355,7978.9968
"10009","fb-survey","smoothed_cli","ok",2020-11-11,2020-11-16,5,1.2454988,0.1760948,2872.7557
"10010","fb-survey","smoothed_cli","or",2020-11-11,2020-11-16,5,0.7443959,0.1423713,2902.7751
"10011","fb-survey","smoothed_cli","pa",2020-11-11,2020-11-16,5,0.7748242,0.0853512,8399.0043
"10012","fb-survey","smoothed_cli","ri",2020-11-11,2020-11-16,5,0.5436999,0.227017,842.989
"10013","fb-survey","smoothed_cli","sc",2020-11-11,2020-11-16,5,0.5475187,0.1139963,3338.0032
"10014","fb-survey","smoothed_cli","sd",2020-11-11,2020-11-16,5,3.8930809,0.6001312,877.2827
"10015","fb-survey","smoothed_cli","tn",2020-11-11,2020-11-16,5,1.438097,0.1698601,3974.2539
"10016","fb-survey","smoothed_cli","tx",2020-11-11,2020-11-16,5,1.5261484,0.0959528,12914.1685
"10017","fb-survey","smoothed_cli","ut",2020-11-11,2020-11-16,5,1.5783344,0.2218438,2494.0989
"10018","fb-survey","smoothed_cli","va",2020-11-11,2020-11-16,5,0.6996339,0.1063421,4813.4273
"10019","fb-survey","smoothed_cli","vt",2020-11-11,2020-11-16,5,0.8294446,0.3405064,643.0006
"10020","fb-survey","smoothed_cli","wa",2020-11-11,2020-11-16,5,0.5928202,0.0974154,4585.9741
"10021","fb-survey","smoothed_cli","wi",2020-11-11,2020-11-16,5,1.3994487,0.1600284,4377.0057
"10022","fb-survey","smoothed_cli","wv",2020-11-11,2020-11-16,5,0.7943217,0.2041854,1544.1524
"10023","fb-survey","smoothed_cli","wy",2020-11-11,2020-11-16,5,2.2748419,0.5866893,541.8584
"10024","fb-survey","smoothed_cli","ak",2020-11-12,2020-11-17,5,2.2483292,0.5424556,684
"10025","fb-survey","smoothed_cli","al",2020-11-12,2020-11-17,5,1.5480827,0.220986,2678.0752
"10026","fb-survey","smoothed_cli","ar",2020-11-12,2020-11-17,5,1.5097156,0.2355628,2036.0763
"10027","fb-survey","smoothed_cli","az",2020-11-12,2020-11-17,5,0.9892865,0.1362078,4201.4275
"10028","fb-survey","smoothed_cli","ca",2020-11-12,2020-11-17,5,0.6370121,0.0582296,15314.6157
"10029","fb-survey","smoothed_cli","co",2020-11-12,2020-11-17,5,1.4911045,0.1685148,4276.904
"10030","fb-survey","smoothed_cli","ct",2020-11-12,2020-11-17,5,0.8707354,0.1482226,3009
"10031","fb-survey","smoothed_cli","dc",2020-11-12,2020-11-17,5,0.5434783,0.4050312,368
"10032","fb-survey","smoothed_cli","de",2020-11-12,2020-11-17,5,0.5121112,0.2121021,846.0219
"10033","fb-survey","smoothed_cli","fl",2020-11-12,2020-11-17,5,0.7621458,0.0709567,12128
"10034","fb-survey","smoothed_cli","ga",2020-11-12,2020-11-17,5,0.7644704,0.1094095,4853.9443
"10035","fb-survey","smoothed_cli","hi",2020-11-12,2020-11-17,5,0.753782,0.3371703,639
"10036","fb-survey","smoothed_cli","ia",2020-11-12,2020-11-17,5,2.1280483,0.219249,3559.3041
"10037","fb-survey","smoothed_cli","id",2020-11-12,2020-11-17,5,2.2375249,0.3218661,1601.8263
"10038","fb-survey","smoothed_cli","il",2020-11-12,2020-11-17,5,1.5612808,0.1158379,9242.0456
"10039","fb-survey","smoothed_cli","in",2020-11-12,2020-11-17,5,1.5930589,0.1513774,5239.0081
"10040","fb-survey","smoothed_cli","ks",2020-11-12,2020-11-17,5,1.8865701,0.2362285,2559.0265
"10041","fb-survey","smoothed_cli","ky",2020-11-12,2020-11-17,5,1.1249298,0.159752,3244.7409
"10042","fb-survey","smoothed_cli","la",2020-11-12,2020-11-17,5,0.6537274,0.1292633,2682.1824
"10043","fb-survey","smoothed_cli","ma",2020-11-12,2020-11-17,5,0.7338373,0.123755,3921.013
"10044","fb-survey","smoothed_cli","md",2020-11-12,2020-11-17,5,0.3959123,0.102558,3205.9761
"10045","fb-survey","smoothed_cli","me",2020-11-12,2020-11-17,5,0.5688426,0.1805426,1494.2234
"10046","fb-survey","smoothed_cli","mi",2020-11-12,2020-11-17,5,1.5458955,0.1169363,8926.9968
"10047","fb-survey","smoothed_cli","mn",2020-11-12,2020-11-17,5,1.644859,0.1740287,4133.8478
"10048","fb-survey","smoothed_cli","mo",2020-11-12,2020-11-17,5,1.8047618,0.1813456,4242.6272
"10049","fb-survey","smoothed_cli","ms",2020-11-12,2020-11-17,5,1.1050225,0.2285654,1746.0579
"10050","fb-survey","smoothed_cli","mt",2020-11-12,2020-11-17,5,2.0294365,0.3377325,1226.2055
"10051","fb-survey","smoothed_cli","nc",2020-11-12,2020-11-17,5,0.647038,0.0941208,5941.0069
"10052","fb-survey","smoothed_cli","nd",2020-11-12,2020-11-17,5,2.184057,0.4786955,734.8838
"10053","fb-survey","smoothed_cli","ne",2020-11-12,2020-11-17,5,2.1249688,0.303676,1794.4406
"10054","fb-survey","smoothed_cli","nh",2020-11-12,2020-11-17,5,0.763942,0.206761,1336.7766
"10055","fb-survey","smoothed_cli","nj",2020-11-12,2020-11-17,5,0.6440758,0.1055709,4533.9974
"10056","fb-survey","smoothed_cli","nm",2020-11-12,2020-11-17,5,1.4289897,0.2566453,1761.8334
"10057","fb-survey","smoothed_cli","nv",2020-11-12,2020-11-17,5,1.2099064,0.2350855,1560.9806
"10058","fb-survey","smoothed_cli","ny",2020-11-12,2020-11-17,5,0.4997373,0.0639144,9584.0003
"10059","fb-survey","smoothed_cli","oh",2020-11-12,2020-11-17,5,1.1424386,0.1016941,9018.998
"10060","fb-survey","smoothed_cli","ok",2020-11-12,2020-11-17,5,1.3990562,0.1797858,3185.7547
"10061","fb-survey","smoothed_cli","or",2020-11-12,2020-11-17,5,0.7287378,0.1328884,3207.7791
"10062","fb-survey","smoothed_cli","pa",2020-11-12,2020-11-17,5,0.8071543,0.0823248,9381.0049
"10063","fb-survey","smoothed_cli","ri",2020-11-12,2020-11-17,5,0.5667093,0.2077563,946.987
"10064","fb-survey","smoothed_cli","sc",2020-11-12,2020-11-17,5,0.5857203,0.1102814,3715.0029
"10065","fb-survey","smoothed_cli","sd",2020-11-12,2020-11-17,5,3.6392491,0.5655856,932.0684
"10066","fb-survey","smoothed_cli","tn",2020-11-12,2020-11-17,5,1.4127243,0.1595711,4405.4244
"10067","fb-survey","smoothed_cli","tx",2020-11-12,2020-11-17,5,1.4985506,0.0904715,14308.174
"10068","fb-survey","smoothed_cli","ut",2020-11-12,2020-11-17,5,1.5761161,0.2128102,2730.9696
"10069","fb-survey","smoothed_cli","va",2020-11-12,2020-11-17,5,0.6635812,0.0964575,5343.4215
"10070","fb-survey","smoothed_cli","vt",2020-11-12,2020-11-17,5,0.9313041,0.3368912,723.0005
"10071","fb-survey","smoothed_cli","wa",2020-11-12,2020-11-17,5,0.5811138,0.0926408,5182.9709
"10072","fb-survey","smoothed_cli","wi",2020-11-12,2020-11-17,5,1.4037227,0.1509419,4838.006
"10073","fb-survey","smoothed_cli","wv",2020-11-12,2020-11-17,5,0.7985843,0.1945034,1716.1527
"10074","fb-survey","smoothed_cli","wy",2020-11-12,2020-11-17,5,2.336384,0.5421061,605.8759
"10075","fb-survey","smoothed_cli","ak",2020-11-13,2020-11-18,5,2.1419035,0.4944705,749
"10076","fb-survey","smoothed_cli","al",2020-11-13,2020-11-18,5,1.6797301,0.2228115,2782.0713
"10077","fb-survey","smoothed_cli","ar",2020-11-13,2020-11-18,5,1.3804015,0.217614,2203.1497
"10078","fb-survey","smoothed_cli","az",2020-11-13,2020-11-18,5,0.971039,0.1306636,4385.0647
"10079","fb-survey","smoothed_cli","ca",2020-11-13,2020-11-18,5,0.6670881,0.0583603,15963.5717
"10080","fb-survey","smoothed_cli","co",2020-11-13,2020-11-18,5,1.4402436,0.1609784,4472.905
"10081","fb-survey","smoothed_cli","ct",2020-11-13,2020-11-18,5,0.791596,0.1374127,3185
"10082","fb-survey","smoothed_cli","dc",2020-11-13,2020-11-18,5,0.5194805,0.3872552,385
"10083","fb-survey","smoothed_cli","de",2020-11-13,2020-11-18,5,0.5497607,0.2264885,879.0219
"10084","fb-survey","smoothed_cli","fl",2020-11-13,2020-11-18,5,0.7755636,0.0697322,12709
"10085","fb-survey","smoothed_cli","ga",2020-11-13,2020-11-18,5,0.7626625,0.1085182,5012.9479
"10086","fb-survey","smoothed_cli","hi",2020-11-13,2020-11-18,5,0.7376212,0.3299858,653
"10087","fb-survey","smoothed_cli","ia",2020-11-13,2020-11-18,5,2.0827503,0.2099504,3795.346
"10088","fb-survey","smoothed_cli","id",2020-11-13,2020-11-18,5,2.4139023,0.3344221,1676.8074
"10089","fb-survey","smoothed_cli","il",2020-11-13,2020-11-18,5,1.6550817,0.1169656,9665.0242
"10090","fb-survey","smoothed_cli","in",2020-11-13,2020-11-18,5,1.7186509,0.1547234,5438.0073
"10091","fb-survey","smoothed_cli","ks",2020-11-13,2020-11-18,5,2.0668992,0.2435135,2685.0264
"10092","fb-survey","smoothed_cli","ky",2020-11-13,2020-11-18,5,1.1544534,0.1606704,3392.7364
"10093","fb-survey","smoothed_cli","la",2020-11-13,2020-11-18,5,0.6716779,0.1322807,2795.1836
"10094","fb-survey","smoothed_cli","ma",2020-11-13,2020-11-18,5,0.7529372,0.1237842,4072.0125
"10095","fb-survey","smoothed_cli","md",2020-11-13,2020-11-18,5,0.421837,0.1017527,3328.9761
"10096","fb-survey","smoothed_cli","me",2020-11-13,2020-11-18,5,0.5554604,0.1763134,1530.2234
"10097","fb-survey","smoothed_cli","mi",2020-11-13,2020-11-18,5,1.6840252,0.1194847,9388.996
"10098","fb-survey","smoothed_cli","mn",2020-11-13,2020-11-18,5,1.6267378,0.1686694,4324.2376
"10099","fb-survey","smoothed_cli","mo",2020-11-13,2020-11-18,5,1.7334756,0.1741357,4424.6449
"10100","fb-survey","smoothed_cli","ms",2020-11-13,2020-11-18,5,1.452963,0.2600519,1808.0324
"10101","fb-survey","smoothed_cli","mt",2020-11-13,2020-11-18,5,2.144377,0.3469249,1288.9895
"10102","fb-survey","smoothed_cli","nc",2020-11-13,2020-11-18,5,0.6590601,0.0925292,6217.0066
"10103","fb-survey","smoothed_cli","nd",2020-11-13,2020-11-18,5,2.2734572,0.4616988,796.1643
"10104","fb-survey","smoothed_cli","ne",2020-11-13,2020-11-18,5,2.1940196,0.3092454,1891.4296
"10105","fb-survey","smoothed_cli","nh",2020-11-13,2020-11-18,5,0.8609939,0.2130093,1367.7766
"10106","fb-survey","smoothed_cli","nj",2020-11-13,2020-11-18,5,0.7168762,0.1091558,4811.9971
"10107","fb-survey","smoothed_cli","nm",2020-11-13,2020-11-18,5,1.5261359,0.2567158,1840.0013
"10108","fb-survey","smoothed_cli","nv",2020-11-13,2020-11-18,5,1.0691263,0.2183647,1632.0245
"10109","fb-survey","smoothed_cli","ny",2020-11-13,2020-11-18,5,0.5104942,0.0628997,10078.0011
"10110","fb-survey","smoothed_cli","oh",2020-11-13,2020-11-18,5,1.1347631,0.0975261,9549.9976
"10111","fb-survey","smoothed_cli","ok",2020-11-13,2020-11-18,5,1.4496522,0.1796661,3303.7545
"10112","fb-survey","smoothed_cli","or",2020-11-13,2020-11-18,5,0.7853876,0.1338824,3319.7864
"10113","fb-survey","smoothed_cli","pa",2020-11-13,2020-11-18,5,0.8452911,0.0827161,9890.006
"10114","fb-survey","smoothed_cli","ri",2020-11-13,2020-11-18,5,0.570694,0.2090186,1027.9875
"10115","fb-survey","smoothed_cli","sc",2020-11-13,2020-11-18,5,0.6243286,0.1136445,3859.0027
"10116","fb-survey","smoothed_cli","sd",2020-11-13,2020-11-18,5,3.0729086,0.5082349,973.4917
